2026-06-14 15:14:57, tokens_remaining: 2499, call: scores, phase: idle
2026-06-14 15:15:55, tokens_remaining: 2458, call: events, phase: playing
2026-06-14 15:15:57, tokens_remaining: 2457, call: scores, phase: playing
2026-06-14 15:15:58, tokens_remaining: 2456, call: scores, phase: playing
2026-06-14 15:15:59, tokens_remaining: 2455, call: scores, phase: playing
2026-06-14 15:16:01, tokens_remaining: 2454, call: scores, phase: playing
2026-06-14 15:16:02, tokens_remaining: 2453, call: scores, phase: playing
2026-06-14 15:16:04, tokens_remaining: 2452, call: scores, phase: playing
2026-06-14 15:16:05, tokens_remaining: 2451, call: scores, phase: playing
2026-06-14 15:16:06, tokens_remaining: 2450, call: scores, phase: playing
2026-06-14 15:16:08, tokens_remaining: 2449, call: scores, phase: playing
2026-06-14 15:16:09, tokens_remaining: 2448, call: events, phase: playing
2026-06-14 15:16:11, tokens_remaining: 2447, call: scores, phase: playing
2026-06-14 15:16:12, tokens_remaining: 2446, call: scores, phase: playing
2026-06-14 15:16:14, tokens_remaining: 2445, call: scores, phase: playing
2026-06-14 15:16:15, tokens_remaining: 2444, call: scores, phase: playing
2026-06-14 15:16:16, tokens_remaining: 2443, call: scores, phase: playing
2026-06-14 15:16:18, tokens_remaining: 2442, call: scores, phase: playing
2026-06-14 15:16:19, tokens_remaining: 2441, call: scores, phase: playing
2026-06-14 15:16:21, tokens_remaining: 2440, call: scores, phase: playing
2026-06-14 15:16:22, tokens_remaining: 2439, call: scores, phase: playing
2026-06-14 15:16:23, tokens_remaining: 2438, call: events, phase: playing
2026-06-14 15:16:25, tokens_remaining: 2437, call: scores, phase: playing
2026-06-14 15:16:26, tokens_remaining: 2436, call: scores, phase: playing
2026-06-14 15:16:28, tokens_remaining: 2435, call: scores, phase: playing
2026-06-14 15:16:29, tokens_remaining: 2434, call: scores, phase: playing
2026-06-14 15:16:30, tokens_remaining: 2433, call: scores, phase: playing
2026-06-14 15:16:32, tokens_remaining: 2432, call: scores, phase: playing
2026-06-14 15:16:33, tokens_remaining: 2431, call: scores, phase: playing
2026-06-14 15:16:35, tokens_remaining: 2430, call: scores, phase: playing
2026-06-14 15:16:36, tokens_remaining: 2429, call: scores, phase: playing
2026-06-14 15:16:38, tokens_remaining: 2428, call: events, phase: playing
2026-06-14 15:16:39, tokens_remaining: 2427, call: scores, phase: playing
2026-06-14 15:16:41, tokens_remaining: 2426, call: scores, phase: playing
2026-06-14 15:16:42, tokens_remaining: 2425, call: scores, phase: playing
2026-06-14 15:16:43, tokens_remaining: 2424, call: scores, phase: playing
2026-06-14 15:16:45, tokens_remaining: 2423, call: scores, phase: playing
2026-06-14 15:16:46, tokens_remaining: 2422, call: scores, phase: playing
2026-06-14 15:16:48, tokens_remaining: 2421, call: scores, phase: playing
2026-06-14 15:16:49, tokens_remaining: 2420, call: scores, phase: playing
2026-06-14 15:16:50, tokens_remaining: 2419, call: scores, phase: playing
2026-06-14 15:16:52, tokens_remaining: 2418, call: events, phase: playing
2026-06-14 15:16:53, tokens_remaining: 2417, call: scores, phase: playing
2026-06-14 15:16:54, tokens_remaining: 2416, call: scores, phase: playing
2026-06-14 15:16:56, tokens_remaining: 2415, call: scores, phase: playing
2026-06-14 15:16:57, tokens_remaining: 2414, call: scores, phase: playing
2026-06-14 15:16:59, tokens_remaining: 2413, call: scores, phase: playing
2026-06-14 15:17:00, tokens_remaining: 2412, call: scores, phase: playing
2026-06-14 15:17:01, tokens_remaining: 2411, call: scores, phase: playing
2026-06-14 15:17:03, tokens_remaining: 2410, call: scores, phase: playing
2026-06-14 15:17:04, tokens_remaining: 2409, call: scores, phase: playing
2026-06-14 15:17:06, tokens_remaining: 2408, call: events, phase: playing
2026-06-14 15:17:07, tokens_remaining: 2407, call: scores, phase: playing
2026-06-14 15:17:08, tokens_remaining: 2406, call: scores, phase: playing
2026-06-14 15:17:10, tokens_remaining: 2405, call: scores, phase: playing
2026-06-14 15:17:11, tokens_remaining: 2404, call: scores, phase: playing
2026-06-14 15:17:12, tokens_remaining: 2403, call: scores, phase: playing
2026-06-14 15:17:14, tokens_remaining: 2402, call: scores, phase: playing
2026-06-14 15:17:15, tokens_remaining: 2401, call: scores, phase: playing
2026-06-14 15:17:17, tokens_remaining: 2400, call: scores, phase: playing
2026-06-14 15:17:18, tokens_remaining: 2399, call: scores, phase: playing
2026-06-14 15:17:20, tokens_remaining: 2398, call: events, phase: playing
2026-06-14 15:17:21, tokens_remaining: 2397, call: scores, phase: playing
2026-06-14 15:17:22, tokens_remaining: 2396, call: scores, phase: playing
2026-06-14 15:17:24, tokens_remaining: 2395, call: scores, phase: playing
2026-06-14 15:17:25, tokens_remaining: 2394, call: scores, phase: playing
2026-06-14 15:17:26, tokens_remaining: 2393, call: scores, phase: playing
2026-06-14 15:17:28, tokens_remaining: 2392, call: scores, phase: playing
2026-06-14 15:17:29, tokens_remaining: 2391, call: scores, phase: playing
2026-06-14 15:17:31, tokens_remaining: 2390, call: scores, phase: playing
2026-06-14 15:17:32, tokens_remaining: 2389, call: scores, phase: playing
2026-06-14 15:17:34, tokens_remaining: 2388, call: events, phase: playing
2026-06-14 15:17:35, tokens_remaining: 2387, call: scores, phase: playing
2026-06-14 15:17:36, tokens_remaining: 2386, call: scores, phase: playing
2026-06-14 15:17:38, tokens_remaining: 2385, call: scores, phase: playing
2026-06-14 15:17:39, tokens_remaining: 2384, call: scores, phase: playing
2026-06-14 15:17:40, tokens_remaining: 2383, call: scores, phase: playing
2026-06-14 15:17:42, tokens_remaining: 2382, call: scores, phase: playing
2026-06-14 15:17:43, tokens_remaining: 2381, call: scores, phase: playing
2026-06-14 15:17:45, tokens_remaining: 2380, call: scores, phase: playing
2026-06-14 15:17:46, tokens_remaining: 2379, call: scores, phase: playing
2026-06-14 15:17:48, tokens_remaining: 2378, call: events, phase: playing
2026-06-14 15:17:49, tokens_remaining: 2377, call: scores, phase: playing
2026-06-14 15:17:50, tokens_remaining: 2376, call: scores, phase: playing
2026-06-14 15:17:52, tokens_remaining: 2375, call: scores, phase: playing
2026-06-14 15:17:53, tokens_remaining: 2374, call: scores, phase: playing
2026-06-14 15:17:55, tokens_remaining: 2373, call: scores, phase: playing
2026-06-14 15:17:56, tokens_remaining: 2372, call: scores, phase: playing
2026-06-14 15:17:58, tokens_remaining: 2371, call: scores, phase: playing
2026-06-14 15:18:00, tokens_remaining: 2370, call: scores, phase: playing
2026-06-14 15:18:01, tokens_remaining: 2369, call: scores, phase: playing
2026-06-14 15:18:03, tokens_remaining: 2368, call: events, phase: playing
2026-06-14 15:18:04, tokens_remaining: 2367, call: scores, phase: playing
2026-06-14 15:18:06, tokens_remaining: 2366, call: scores, phase: playing
2026-06-14 15:18:07, tokens_remaining: 2365, call: scores, phase: playing
2026-06-14 15:18:09, tokens_remaining: 2364, call: scores, phase: playing
2026-06-14 15:18:11, tokens_remaining: 2363, call: scores, phase: playing
2026-06-14 15:18:12, tokens_remaining: 2362, call: scores, phase: playing
2026-06-14 15:18:14, tokens_remaining: 2361, call: scores, phase: playing
2026-06-14 15:18:15, tokens_remaining: 2360, call: scores, phase: playing
2026-06-14 15:18:17, tokens_remaining: 2359, call: scores, phase: playing
2026-06-14 15:18:18, tokens_remaining: 2358, call: events, phase: playing
2026-06-14 15:18:20, tokens_remaining: 2357, call: scores, phase: playing
2026-06-14 15:18:21, tokens_remaining: 2356, call: scores, phase: playing
2026-06-14 15:18:23, tokens_remaining: 2355, call: scores, phase: playing
2026-06-14 15:18:24, tokens_remaining: 2354, call: scores, phase: playing
2026-06-14 15:18:26, tokens_remaining: 2353, call: scores, phase: playing
2026-06-14 15:18:27, tokens_remaining: 2352, call: scores, phase: playing
2026-06-14 15:18:28, tokens_remaining: 2351, call: scores, phase: playing
2026-06-14 15:18:30, tokens_remaining: 2350, call: scores, phase: playing
2026-06-14 15:18:31, tokens_remaining: 2349, call: scores, phase: playing
2026-06-14 15:18:33, tokens_remaining: 2348, call: events, phase: playing
2026-06-14 15:18:34, tokens_remaining: 2347, call: scores, phase: playing
2026-06-14 15:18:36, tokens_remaining: 2346, call: scores, phase: playing
2026-06-14 15:18:37, tokens_remaining: 2345, call: scores, phase: playing
2026-06-14 15:18:39, tokens_remaining: 2344, call: scores, phase: playing
2026-06-14 15:18:40, tokens_remaining: 2343, call: scores, phase: playing
2026-06-14 15:18:41, tokens_remaining: 2342, call: scores, phase: playing
2026-06-14 15:18:43, tokens_remaining: 2341, call: scores, phase: playing
2026-06-14 15:18:44, tokens_remaining: 2340, call: scores, phase: playing
2026-06-14 15:18:45, tokens_remaining: 2339, call: scores, phase: playing
2026-06-14 15:18:47, tokens_remaining: 2338, call: events, phase: playing
2026-06-14 15:18:48, tokens_remaining: 2337, call: scores, phase: playing
2026-06-14 15:18:50, tokens_remaining: 2336, call: scores, phase: playing
2026-06-14 15:18:51, tokens_remaining: 2335, call: scores, phase: playing
2026-06-14 15:18:52, tokens_remaining: 2334, call: scores, phase: playing
2026-06-14 15:18:54, tokens_remaining: 2333, call: scores, phase: playing
2026-06-14 15:18:55, tokens_remaining: 2332, call: scores, phase: playing
2026-06-14 15:18:57, tokens_remaining: 2331, call: scores, phase: playing
2026-06-14 15:18:58, tokens_remaining: 2330, call: scores, phase: playing
2026-06-14 15:18:59, tokens_remaining: 2329, call: scores, phase: playing
2026-06-14 15:19:01, tokens_remaining: 2328, call: events, phase: playing
2026-06-14 15:19:02, tokens_remaining: 2327, call: scores, phase: playing
2026-06-14 15:19:04, tokens_remaining: 2326, call: scores, phase: playing
2026-06-14 15:19:05, tokens_remaining: 2325, call: scores, phase: playing
2026-06-14 15:19:06, tokens_remaining: 2324, call: scores, phase: playing
2026-06-14 15:19:08, tokens_remaining: 2323, call: scores, phase: playing
2026-06-14 15:19:09, tokens_remaining: 2322, call: scores, phase: playing
2026-06-14 15:19:10, tokens_remaining: 2321, call: scores, phase: playing
2026-06-14 15:19:12, tokens_remaining: 2320, call: scores, phase: playing
2026-06-14 15:19:13, tokens_remaining: 2319, call: scores, phase: playing
2026-06-14 15:19:15, tokens_remaining: 2318, call: events, phase: playing
2026-06-14 15:19:16, tokens_remaining: 2317, call: scores, phase: playing
2026-06-14 15:19:17, tokens_remaining: 2316, call: scores, phase: playing
2026-06-14 15:19:19, tokens_remaining: 2315, call: scores, phase: playing
2026-06-14 15:19:20, tokens_remaining: 2314, call: scores, phase: playing
2026-06-14 15:19:22, tokens_remaining: 2313, call: scores, phase: playing
2026-06-14 15:19:23, tokens_remaining: 2312, call: scores, phase: playing
2026-06-14 15:19:24, tokens_remaining: 2311, call: scores, phase: playing
2026-06-14 15:19:26, tokens_remaining: 2310, call: scores, phase: playing
2026-06-14 15:19:27, tokens_remaining: 2309, call: scores, phase: playing
