2026-06-18 11:00:03, tokens_remaining: 2448, call: scores, phase: pregame
2026-06-18 11:05:37, tokens_remaining: 2214, call: scores, phase: playing
2026-06-18 11:05:37, tokens_remaining: 2214, call: scores, phase: playing
2026-06-18 11:05:38, tokens_remaining: 2213, call: events, phase: playing
2026-06-18 11:05:38, tokens_remaining: 2214, call: scores, phase: playing
2026-06-18 11:05:38, tokens_remaining: 2214, call: scores, phase: playing
2026-06-18 11:05:39, tokens_remaining: 2212, call: scores, phase: playing
2026-06-18 11:05:39, tokens_remaining: 2212, call: scores, phase: playing
2026-06-18 11:05:39, tokens_remaining: 2212, call: scores, phase: playing
2026-06-18 11:05:39, tokens_remaining: 2212, call: scores, phase: playing
2026-06-18 11:05:39, tokens_remaining: 2212, call: scores, phase: playing
2026-06-18 11:05:39, tokens_remaining: 2212, call: scores, phase: playing
2026-06-18 11:05:39, tokens_remaining: 2212, call: scores, phase: playing
2026-06-18 11:05:40, tokens_remaining: 2211, call: events, phase: playing
2026-06-18 11:05:40, tokens_remaining: 2210, call: scores, phase: playing
2026-06-18 11:05:41, tokens_remaining: 2210, call: scores, phase: playing
2026-06-18 11:05:41, tokens_remaining: 2210, call: scores, phase: playing
2026-06-18 11:05:41, tokens_remaining: 2210, call: scores, phase: playing
2026-06-18 11:05:41, tokens_remaining: 2210, call: scores, phase: playing
2026-06-18 11:05:41, tokens_remaining: 2210, call: scores, phase: playing
2026-06-18 11:05:41, tokens_remaining: 2210, call: scores, phase: playing
2026-06-18 11:05:42, tokens_remaining: 2209, call: scores, phase: playing
2026-06-18 11:05:42, tokens_remaining: 2209, call: scores, phase: playing
2026-06-18 11:05:42, tokens_remaining: 2208, call: events, phase: playing
2026-06-18 11:05:42, tokens_remaining: 2209, call: scores, phase: playing
2026-06-18 11:05:43, tokens_remaining: 2209, call: scores, phase: playing
2026-06-18 11:05:43, tokens_remaining: 2207, call: scores, phase: playing
2026-06-18 11:05:43, tokens_remaining: 2207, call: scores, phase: playing
2026-06-18 11:05:43, tokens_remaining: 2207, call: scores, phase: playing
2026-06-18 11:05:43, tokens_remaining: 2207, call: scores, phase: playing
2026-06-18 11:05:44, tokens_remaining: 2207, call: scores, phase: playing
2026-06-18 11:05:44, tokens_remaining: 2207, call: scores, phase: playing
2026-06-18 11:05:44, tokens_remaining: 2207, call: scores, phase: playing
2026-06-18 11:05:44, tokens_remaining: 2206, call: events, phase: playing
2026-06-18 11:05:44, EVENT: GOAL 6' Michal Sadílek (1-0) [Czech Republic vs South Africa]
2026-06-18 11:05:45, tokens_remaining: 2205, call: scores, phase: playing
2026-06-18 11:05:45, tokens_remaining: 2205, call: scores, phase: playing
2026-06-18 11:05:45, tokens_remaining: 2205, call: scores, phase: playing
2026-06-18 11:05:45, tokens_remaining: 2205, call: scores, phase: playing
2026-06-18 11:05:45, tokens_remaining: 2205, call: scores, phase: playing
2026-06-18 11:05:46, tokens_remaining: 2205, call: scores, phase: playing
2026-06-18 11:05:46, tokens_remaining: 2205, call: scores, phase: playing
2026-06-18 11:05:46, tokens_remaining: 2204, call: scores, phase: playing
2026-06-18 11:05:46, tokens_remaining: 2204, call: scores, phase: playing
2026-06-18 11:05:47, tokens_remaining: 2203, call: events, phase: playing
2026-06-18 11:05:47, tokens_remaining: 2204, call: scores, phase: playing
2026-06-18 11:05:47, tokens_remaining: 2204, call: scores, phase: playing
2026-06-18 11:05:47, tokens_remaining: 2202, call: scores, phase: playing
2026-06-18 11:05:48, tokens_remaining: 2202, call: scores, phase: playing
2026-06-18 11:05:48, tokens_remaining: 2202, call: scores, phase: playing
2026-06-18 11:05:48, tokens_remaining: 2202, call: scores, phase: playing
2026-06-18 11:05:48, tokens_remaining: 2202, call: scores, phase: playing
2026-06-18 11:05:48, tokens_remaining: 2202, call: scores, phase: playing
2026-06-18 11:05:48, tokens_remaining: 2202, call: scores, phase: playing
2026-06-18 11:05:49, tokens_remaining: 2201, call: events, phase: playing
2026-06-18 11:05:49, tokens_remaining: 2200, call: scores, phase: playing
2026-06-18 11:05:49, tokens_remaining: 2200, call: scores, phase: playing
2026-06-18 11:05:49, tokens_remaining: 2200, call: scores, phase: playing
2026-06-18 11:05:50, tokens_remaining: 2200, call: scores, phase: playing
2026-06-18 11:05:50, tokens_remaining: 2200, call: scores, phase: playing
2026-06-18 11:05:50, tokens_remaining: 2200, call: scores, phase: playing
2026-06-18 11:05:50, tokens_remaining: 2200, call: scores, phase: playing
2026-06-18 11:05:50, tokens_remaining: 2199, call: scores, phase: playing
2026-06-18 11:05:51, tokens_remaining: 2199, call: scores, phase: playing
2026-06-18 11:05:51, tokens_remaining: 2198, call: events, phase: playing
2026-06-18 11:05:51, tokens_remaining: 2199, call: scores, phase: playing
2026-06-18 11:05:51, tokens_remaining: 2199, call: scores, phase: playing
2026-06-18 11:05:52, tokens_remaining: 2197, call: scores, phase: playing
2026-06-18 11:05:52, tokens_remaining: 2197, call: scores, phase: playing
2026-06-18 11:05:52, tokens_remaining: 2197, call: scores, phase: playing
2026-06-18 11:05:52, tokens_remaining: 2197, call: scores, phase: playing
2026-06-18 11:05:52, tokens_remaining: 2197, call: scores, phase: playing
2026-06-18 11:05:52, tokens_remaining: 2197, call: scores, phase: playing
2026-06-18 11:05:53, tokens_remaining: 2197, call: scores, phase: playing
2026-06-18 11:05:53, tokens_remaining: 2196, call: events, phase: playing
2026-06-18 11:05:53, tokens_remaining: 2195, call: scores, phase: playing
2026-06-18 11:05:54, tokens_remaining: 2195, call: scores, phase: playing
2026-06-18 11:05:54, tokens_remaining: 2195, call: scores, phase: playing
2026-06-18 11:05:54, tokens_remaining: 2195, call: scores, phase: playing
2026-06-18 11:05:54, tokens_remaining: 2195, call: scores, phase: playing
2026-06-18 11:05:54, tokens_remaining: 2195, call: scores, phase: playing
2026-06-18 11:05:54, tokens_remaining: 2195, call: scores, phase: playing
2026-06-18 11:05:54, tokens_remaining: 2195, call: scores, phase: playing
2026-06-18 11:05:55, tokens_remaining: 2194, call: scores, phase: playing
2026-06-18 11:05:55, tokens_remaining: 2193, call: events, phase: playing
2026-06-18 11:05:56, tokens_remaining: 2194, call: scores, phase: playing
2026-06-18 11:05:56, tokens_remaining: 2194, call: scores, phase: playing
2026-06-18 11:05:56, tokens_remaining: 2194, call: scores, phase: playing
2026-06-18 11:05:56, tokens_remaining: 2192, call: scores, phase: playing
2026-06-18 11:05:56, tokens_remaining: 2192, call: scores, phase: playing
2026-06-18 11:05:56, tokens_remaining: 2192, call: scores, phase: playing
2026-06-18 11:05:57, tokens_remaining: 2192, call: scores, phase: playing
2026-06-18 11:05:57, tokens_remaining: 2192, call: scores, phase: playing
2026-06-18 11:05:57, tokens_remaining: 2192, call: scores, phase: playing
2026-06-18 11:05:57, tokens_remaining: 2191, call: events, phase: playing
2026-06-18 11:05:58, tokens_remaining: 2190, call: scores, phase: playing
2026-06-18 11:05:58, tokens_remaining: 2190, call: scores, phase: playing
2026-06-18 11:05:58, tokens_remaining: 2190, call: scores, phase: playing
2026-06-18 11:05:58, tokens_remaining: 2190, call: scores, phase: playing
2026-06-18 11:05:58, tokens_remaining: 2190, call: scores, phase: playing
2026-06-18 11:05:58, tokens_remaining: 2190, call: scores, phase: playing
2026-06-18 11:05:59, tokens_remaining: 2190, call: scores, phase: playing
2026-06-18 11:05:59, tokens_remaining: 2190, call: scores, phase: playing
2026-06-18 11:05:59, tokens_remaining: 2189, call: scores, phase: playing
2026-06-18 11:06:00, tokens_remaining: 2188, call: events, phase: playing
2026-06-18 11:06:00, tokens_remaining: 2189, call: scores, phase: playing
2026-06-18 11:06:00, tokens_remaining: 2189, call: scores, phase: playing
2026-06-18 11:06:00, tokens_remaining: 2189, call: scores, phase: playing
2026-06-18 11:06:00, tokens_remaining: 2187, call: scores, phase: playing
2026-06-18 11:06:01, tokens_remaining: 2187, call: scores, phase: playing
2026-06-18 11:06:01, tokens_remaining: 2187, call: scores, phase: playing
2026-06-18 11:06:01, tokens_remaining: 2187, call: scores, phase: playing
2026-06-18 11:06:01, tokens_remaining: 2187, call: scores, phase: playing
2026-06-18 11:06:01, tokens_remaining: 2187, call: scores, phase: playing
2026-06-18 11:06:02, tokens_remaining: 2186, call: events, phase: playing
2026-06-18 11:06:03, tokens_remaining: 2185, call: scores, phase: playing
2026-06-18 11:06:03, tokens_remaining: 2185, call: scores, phase: playing
2026-06-18 11:06:03, tokens_remaining: 2185, call: scores, phase: playing
2026-06-18 11:06:03, tokens_remaining: 2185, call: scores, phase: playing
2026-06-18 11:06:03, tokens_remaining: 2185, call: scores, phase: playing
2026-06-18 11:06:03, tokens_remaining: 2185, call: scores, phase: playing
2026-06-18 11:06:03, tokens_remaining: 2185, call: scores, phase: playing
2026-06-18 11:06:04, tokens_remaining: 2185, call: scores, phase: playing
2026-06-18 11:06:04, tokens_remaining: 2184, call: scores, phase: playing
2026-06-18 11:06:05, tokens_remaining: 2183, call: events, phase: playing
2026-06-18 11:06:05, tokens_remaining: 2184, call: scores, phase: playing
2026-06-18 11:06:05, tokens_remaining: 2182, call: scores, phase: playing
2026-06-18 11:06:05, tokens_remaining: 2182, call: scores, phase: playing
2026-06-18 11:06:06, tokens_remaining: 2182, call: scores, phase: playing
2026-06-18 11:06:06, tokens_remaining: 2182, call: scores, phase: playing
2026-06-18 11:06:06, tokens_remaining: 2182, call: scores, phase: playing
2026-06-18 11:06:06, tokens_remaining: 2182, call: scores, phase: playing
2026-06-18 11:06:06, tokens_remaining: 2182, call: scores, phase: playing
2026-06-18 11:06:06, tokens_remaining: 2182, call: scores, phase: playing
2026-06-18 11:06:07, tokens_remaining: 2181, call: events, phase: playing
2026-06-18 11:06:07, tokens_remaining: 2180, call: scores, phase: playing
2026-06-18 11:06:07, tokens_remaining: 2180, call: scores, phase: playing
2026-06-18 11:06:07, tokens_remaining: 2180, call: scores, phase: playing
2026-06-18 11:06:08, tokens_remaining: 2180, call: scores, phase: playing
2026-06-18 11:06:08, tokens_remaining: 2180, call: scores, phase: playing
2026-06-18 11:06:08, tokens_remaining: 2180, call: scores, phase: playing
2026-06-18 11:06:08, tokens_remaining: 2180, call: scores, phase: playing
2026-06-18 11:06:08, tokens_remaining: 2180, call: scores, phase: playing
2026-06-18 11:06:08, tokens_remaining: 2179, call: scores, phase: playing
2026-06-18 11:06:09, tokens_remaining: 2178, call: events, phase: playing
2026-06-18 11:06:09, tokens_remaining: 2179, call: scores, phase: playing
2026-06-18 11:06:09, tokens_remaining: 2179, call: scores, phase: playing
2026-06-18 11:06:09, tokens_remaining: 2179, call: scores, phase: playing
2026-06-18 11:06:10, tokens_remaining: 2177, call: scores, phase: playing
2026-06-18 11:06:10, tokens_remaining: 2177, call: scores, phase: playing
2026-06-18 11:06:10, tokens_remaining: 2177, call: scores, phase: playing
2026-06-18 11:06:10, tokens_remaining: 2177, call: scores, phase: playing
2026-06-18 11:06:10, tokens_remaining: 2177, call: scores, phase: playing
2026-06-18 11:06:11, tokens_remaining: 2177, call: scores, phase: playing
2026-06-18 11:06:11, tokens_remaining: 2176, call: events, phase: playing
2026-06-18 11:06:11, tokens_remaining: 2175, call: scores, phase: playing
2026-06-18 11:06:12, tokens_remaining: 2175, call: scores, phase: playing
2026-06-18 11:06:12, tokens_remaining: 2175, call: scores, phase: playing
2026-06-18 11:06:12, tokens_remaining: 2175, call: scores, phase: playing
2026-06-18 11:06:12, tokens_remaining: 2175, call: scores, phase: playing
2026-06-18 11:06:12, tokens_remaining: 2175, call: scores, phase: playing
2026-06-18 11:06:12, tokens_remaining: 2175, call: scores, phase: playing
2026-06-18 11:06:13, tokens_remaining: 2174, call: scores, phase: playing
2026-06-18 11:06:13, tokens_remaining: 2174, call: scores, phase: playing
2026-06-18 11:06:13, tokens_remaining: 2173, call: events, phase: playing
2026-06-18 11:06:13, tokens_remaining: 2174, call: scores, phase: playing
2026-06-18 11:06:14, tokens_remaining: 2174, call: scores, phase: playing
2026-06-18 11:06:14, tokens_remaining: 2172, call: scores, phase: playing
2026-06-18 11:06:14, tokens_remaining: 2172, call: scores, phase: playing
2026-06-18 11:06:14, tokens_remaining: 2172, call: scores, phase: playing
2026-06-18 11:06:14, tokens_remaining: 2172, call: scores, phase: playing
2026-06-18 11:06:15, tokens_remaining: 2172, call: scores, phase: playing
2026-06-18 11:06:15, tokens_remaining: 2172, call: scores, phase: playing
2026-06-18 11:06:15, tokens_remaining: 2172, call: scores, phase: playing
2026-06-18 11:06:15, tokens_remaining: 2171, call: events, phase: playing
2026-06-18 11:06:16, tokens_remaining: 2170, call: scores, phase: playing
2026-06-18 11:06:16, tokens_remaining: 2170, call: scores, phase: playing
2026-06-18 11:06:16, tokens_remaining: 2170, call: scores, phase: playing
2026-06-18 11:06:16, tokens_remaining: 2170, call: scores, phase: playing
2026-06-18 11:06:16, tokens_remaining: 2170, call: scores, phase: playing
2026-06-18 11:06:17, tokens_remaining: 2170, call: scores, phase: playing
2026-06-18 11:06:17, tokens_remaining: 2170, call: scores, phase: playing
2026-06-18 11:06:17, tokens_remaining: 2169, call: scores, phase: playing
2026-06-18 11:06:17, tokens_remaining: 2169, call: scores, phase: playing
2026-06-18 11:06:18, tokens_remaining: 2168, call: events, phase: playing
2026-06-18 11:06:18, tokens_remaining: 2169, call: scores, phase: playing
2026-06-18 11:06:18, tokens_remaining: 2167, call: scores, phase: playing
2026-06-18 11:06:19, tokens_remaining: 2167, call: scores, phase: playing
2026-06-18 11:06:19, tokens_remaining: 2167, call: scores, phase: playing
2026-06-18 11:06:19, tokens_remaining: 2167, call: scores, phase: playing
2026-06-18 11:06:19, tokens_remaining: 2167, call: scores, phase: playing
2026-06-18 11:06:19, tokens_remaining: 2167, call: scores, phase: playing
2026-06-18 11:06:19, tokens_remaining: 2167, call: scores, phase: playing
2026-06-18 11:06:20, tokens_remaining: 2166, call: scores, phase: playing
2026-06-18 11:06:20, tokens_remaining: 2165, call: events, phase: playing
2026-06-18 11:06:20, tokens_remaining: 2166, call: scores, phase: playing
2026-06-18 11:06:20, tokens_remaining: 2166, call: scores, phase: playing
2026-06-18 11:06:21, tokens_remaining: 2166, call: scores, phase: playing
2026-06-18 11:06:21, tokens_remaining: 2164, call: scores, phase: playing
2026-06-18 11:06:21, tokens_remaining: 2164, call: scores, phase: playing
2026-06-18 11:06:21, tokens_remaining: 2164, call: scores, phase: playing
2026-06-18 11:06:21, tokens_remaining: 2164, call: scores, phase: playing
2026-06-18 11:06:22, tokens_remaining: 2164, call: scores, phase: playing
2026-06-18 11:06:22, tokens_remaining: 2164, call: scores, phase: playing
2026-06-18 11:06:22, tokens_remaining: 2163, call: events, phase: playing
2026-06-18 11:06:23, tokens_remaining: 2162, call: scores, phase: playing
2026-06-18 11:06:23, tokens_remaining: 2162, call: scores, phase: playing
2026-06-18 11:06:23, tokens_remaining: 2162, call: scores, phase: playing
2026-06-18 11:06:23, tokens_remaining: 2162, call: scores, phase: playing
2026-06-18 11:06:23, tokens_remaining: 2162, call: scores, phase: playing
2026-06-18 11:06:24, tokens_remaining: 2162, call: scores, phase: playing
2026-06-18 11:06:24, tokens_remaining: 2162, call: scores, phase: playing
2026-06-18 11:06:24, tokens_remaining: 2161, call: scores, phase: playing
2026-06-18 11:06:24, tokens_remaining: 2161, call: scores, phase: playing
2026-06-18 11:06:25, tokens_remaining: 2160, call: events, phase: playing
2026-06-18 11:06:25, tokens_remaining: 2161, call: scores, phase: playing
2026-06-18 11:06:25, tokens_remaining: 2161, call: scores, phase: playing
2026-06-18 11:06:26, tokens_remaining: 2159, call: scores, phase: playing
2026-06-18 11:06:26, tokens_remaining: 2159, call: scores, phase: playing
2026-06-18 11:06:26, tokens_remaining: 2159, call: scores, phase: playing
2026-06-18 11:06:26, tokens_remaining: 2159, call: scores, phase: playing
2026-06-18 11:06:26, tokens_remaining: 2159, call: scores, phase: playing
2026-06-18 11:06:26, tokens_remaining: 2159, call: scores, phase: playing
2026-06-18 11:06:26, tokens_remaining: 2159, call: scores, phase: playing
2026-06-18 11:06:27, tokens_remaining: 2158, call: events, phase: playing
2026-06-18 11:06:27, tokens_remaining: 2157, call: scores, phase: playing
2026-06-18 11:06:27, tokens_remaining: 2157, call: scores, phase: playing
2026-06-18 11:06:28, tokens_remaining: 2157, call: scores, phase: playing
2026-06-18 11:06:28, tokens_remaining: 2157, call: scores, phase: playing
2026-06-18 11:06:28, tokens_remaining: 2157, call: scores, phase: playing
2026-06-18 11:06:28, tokens_remaining: 2157, call: scores, phase: playing
2026-06-18 11:06:28, tokens_remaining: 2157, call: scores, phase: playing
2026-06-18 11:06:29, tokens_remaining: 2156, call: scores, phase: playing
2026-06-18 11:06:29, tokens_remaining: 2156, call: scores, phase: playing
2026-06-18 11:06:29, tokens_remaining: 2155, call: events, phase: playing
2026-06-18 11:06:29, tokens_remaining: 2156, call: scores, phase: playing
2026-06-18 11:06:29, tokens_remaining: 2156, call: scores, phase: playing
2026-06-18 11:06:30, tokens_remaining: 2154, call: scores, phase: playing
2026-06-18 11:06:30, tokens_remaining: 2154, call: scores, phase: playing
2026-06-18 11:06:30, tokens_remaining: 2154, call: scores, phase: playing
2026-06-18 11:06:30, tokens_remaining: 2154, call: scores, phase: playing
2026-06-18 11:06:30, tokens_remaining: 2154, call: scores, phase: playing
2026-06-18 11:06:31, tokens_remaining: 2154, call: scores, phase: playing
2026-06-18 11:06:31, tokens_remaining: 2154, call: scores, phase: playing
2026-06-18 11:06:31, tokens_remaining: 2153, call: events, phase: playing
2026-06-18 11:06:32, tokens_remaining: 2152, call: scores, phase: playing
2026-06-18 11:06:32, tokens_remaining: 2152, call: scores, phase: playing
2026-06-18 11:06:32, tokens_remaining: 2152, call: scores, phase: playing
2026-06-18 11:06:32, tokens_remaining: 2152, call: scores, phase: playing
2026-06-18 11:06:32, tokens_remaining: 2152, call: scores, phase: playing
2026-06-18 11:06:32, tokens_remaining: 2152, call: scores, phase: playing
2026-06-18 11:06:33, tokens_remaining: 2152, call: scores, phase: playing
2026-06-18 11:06:33, tokens_remaining: 2151, call: scores, phase: playing
2026-06-18 11:06:33, tokens_remaining: 2151, call: scores, phase: playing
2026-06-18 11:06:34, tokens_remaining: 2150, call: events, phase: playing
2026-06-18 11:06:34, tokens_remaining: 2151, call: scores, phase: playing
2026-06-18 11:06:34, tokens_remaining: 2151, call: scores, phase: playing
2026-06-18 11:06:34, tokens_remaining: 2149, call: scores, phase: playing
2026-06-18 11:06:34, tokens_remaining: 2149, call: scores, phase: playing
2026-06-18 11:06:35, tokens_remaining: 2149, call: scores, phase: playing
2026-06-18 11:06:35, tokens_remaining: 2149, call: scores, phase: playing
2026-06-18 11:06:35, tokens_remaining: 2149, call: scores, phase: playing
2026-06-18 11:06:35, tokens_remaining: 2149, call: scores, phase: playing
2026-06-18 11:06:35, tokens_remaining: 2149, call: scores, phase: playing
2026-06-18 11:06:36, tokens_remaining: 2148, call: events, phase: playing
2026-06-18 11:06:36, tokens_remaining: 2147, call: scores, phase: playing
2026-06-18 11:06:36, tokens_remaining: 2147, call: scores, phase: playing
2026-06-18 11:06:36, tokens_remaining: 2147, call: scores, phase: playing
2026-06-18 11:06:36, tokens_remaining: 2147, call: scores, phase: playing
2026-06-18 11:06:37, tokens_remaining: 2147, call: scores, phase: playing
2026-06-18 11:06:37, tokens_remaining: 2147, call: scores, phase: playing
2026-06-18 11:06:37, tokens_remaining: 2147, call: scores, phase: playing
2026-06-18 11:06:37, tokens_remaining: 2146, call: scores, phase: playing
2026-06-18 11:06:37, tokens_remaining: 2146, call: scores, phase: playing
2026-06-18 11:06:38, tokens_remaining: 2145, call: events, phase: playing
2026-06-18 11:06:38, tokens_remaining: 2146, call: scores, phase: playing
2026-06-18 11:06:38, tokens_remaining: 2146, call: scores, phase: playing
2026-06-18 11:06:39, tokens_remaining: 2144, call: scores, phase: playing
2026-06-18 11:06:39, tokens_remaining: 2144, call: scores, phase: playing
2026-06-18 11:06:39, tokens_remaining: 2144, call: scores, phase: playing
2026-06-18 11:06:39, tokens_remaining: 2144, call: scores, phase: playing
2026-06-18 11:06:39, tokens_remaining: 2144, call: scores, phase: playing
2026-06-18 11:06:39, tokens_remaining: 2144, call: scores, phase: playing
2026-06-18 11:06:39, tokens_remaining: 2144, call: scores, phase: playing
2026-06-18 11:06:40, tokens_remaining: 2143, call: events, phase: playing
2026-06-18 11:06:40, tokens_remaining: 2142, call: scores, phase: playing
2026-06-18 11:06:40, tokens_remaining: 2142, call: scores, phase: playing
2026-06-18 11:06:41, tokens_remaining: 2142, call: scores, phase: playing
2026-06-18 11:06:41, tokens_remaining: 2142, call: scores, phase: playing
2026-06-18 11:06:41, tokens_remaining: 2142, call: scores, phase: playing
2026-06-18 11:06:41, tokens_remaining: 2142, call: scores, phase: playing
2026-06-18 11:06:41, tokens_remaining: 2142, call: scores, phase: playing
2026-06-18 11:06:42, tokens_remaining: 2141, call: scores, phase: playing
2026-06-18 11:06:42, tokens_remaining: 2141, call: scores, phase: playing
2026-06-18 11:06:43, tokens_remaining: 2140, call: events, phase: playing
2026-06-18 11:06:43, tokens_remaining: 2139, call: scores, phase: playing
2026-06-18 11:06:43, tokens_remaining: 2139, call: scores, phase: playing
2026-06-18 11:06:44, tokens_remaining: 2139, call: scores, phase: playing
2026-06-18 11:06:45, tokens_remaining: 2138, call: scores, phase: playing
2026-06-18 11:06:45, tokens_remaining: 2138, call: scores, phase: playing
2026-06-18 11:06:45, tokens_remaining: 2138, call: scores, phase: playing
2026-06-18 11:06:45, tokens_remaining: 2138, call: scores, phase: playing
2026-06-18 11:06:45, tokens_remaining: 2138, call: scores, phase: playing
2026-06-18 11:06:45, tokens_remaining: 2138, call: scores, phase: playing
2026-06-18 11:06:46, tokens_remaining: 2137, call: events, phase: playing
2026-06-18 11:06:46, tokens_remaining: 2136, call: scores, phase: playing
2026-06-18 11:06:46, tokens_remaining: 2136, call: scores, phase: playing
2026-06-18 11:06:47, tokens_remaining: 2136, call: scores, phase: playing
2026-06-18 11:06:47, tokens_remaining: 2136, call: scores, phase: playing
2026-06-18 11:06:47, tokens_remaining: 2136, call: scores, phase: playing
2026-06-18 11:06:47, tokens_remaining: 2136, call: scores, phase: playing
2026-06-18 11:06:47, tokens_remaining: 2136, call: scores, phase: playing
2026-06-18 11:06:47, tokens_remaining: 2135, call: scores, phase: playing
2026-06-18 11:06:48, tokens_remaining: 2135, call: scores, phase: playing
2026-06-18 11:06:48, tokens_remaining: 2134, call: events, phase: playing
2026-06-18 11:06:48, tokens_remaining: 2135, call: scores, phase: playing
2026-06-18 11:06:48, tokens_remaining: 2135, call: scores, phase: playing
2026-06-18 11:06:49, tokens_remaining: 2133, call: scores, phase: playing
2026-06-18 11:06:49, tokens_remaining: 2133, call: scores, phase: playing
2026-06-18 11:06:49, tokens_remaining: 2133, call: scores, phase: playing
2026-06-18 11:06:49, tokens_remaining: 2133, call: scores, phase: playing
2026-06-18 11:06:49, tokens_remaining: 2133, call: scores, phase: playing
2026-06-18 11:06:49, tokens_remaining: 2133, call: scores, phase: playing
2026-06-18 11:06:50, tokens_remaining: 2133, call: scores, phase: playing
2026-06-18 11:06:50, tokens_remaining: 2132, call: events, phase: playing
2026-06-18 11:06:50, tokens_remaining: 2131, call: scores, phase: playing
2026-06-18 11:06:51, tokens_remaining: 2131, call: scores, phase: playing
2026-06-18 11:06:51, tokens_remaining: 2131, call: scores, phase: playing
2026-06-18 11:06:51, tokens_remaining: 2131, call: scores, phase: playing
2026-06-18 11:06:51, tokens_remaining: 2131, call: scores, phase: playing
2026-06-18 11:06:51, tokens_remaining: 2131, call: scores, phase: playing
2026-06-18 11:06:51, tokens_remaining: 2131, call: scores, phase: playing
2026-06-18 11:06:52, tokens_remaining: 2130, call: scores, phase: playing
2026-06-18 11:06:52, tokens_remaining: 2130, call: scores, phase: playing
2026-06-18 11:06:52, tokens_remaining: 2129, call: events, phase: playing
2026-06-18 11:06:52, tokens_remaining: 2130, call: scores, phase: playing
2026-06-18 11:06:53, tokens_remaining: 2130, call: scores, phase: playing
2026-06-18 11:06:53, tokens_remaining: 2128, call: scores, phase: playing
2026-06-18 11:06:53, tokens_remaining: 2128, call: scores, phase: playing
2026-06-18 11:06:53, tokens_remaining: 2128, call: scores, phase: playing
2026-06-18 11:06:53, tokens_remaining: 2128, call: scores, phase: playing
2026-06-18 11:06:54, tokens_remaining: 2128, call: scores, phase: playing
2026-06-18 11:06:54, tokens_remaining: 2128, call: scores, phase: playing
2026-06-18 11:06:54, tokens_remaining: 2128, call: scores, phase: playing
2026-06-18 11:06:54, tokens_remaining: 2127, call: events, phase: playing
2026-06-18 11:06:55, tokens_remaining: 2126, call: scores, phase: playing
2026-06-18 11:06:55, tokens_remaining: 2126, call: scores, phase: playing
2026-06-18 11:06:55, tokens_remaining: 2126, call: scores, phase: playing
2026-06-18 11:06:55, tokens_remaining: 2126, call: scores, phase: playing
2026-06-18 11:06:55, tokens_remaining: 2126, call: scores, phase: playing
2026-06-18 11:06:55, tokens_remaining: 2126, call: scores, phase: playing
2026-06-18 11:06:56, tokens_remaining: 2126, call: scores, phase: playing
2026-06-18 11:06:56, tokens_remaining: 2125, call: scores, phase: playing
2026-06-18 11:06:56, tokens_remaining: 2125, call: scores, phase: playing
2026-06-18 11:06:57, tokens_remaining: 2124, call: events, phase: playing
2026-06-18 11:06:57, tokens_remaining: 2125, call: scores, phase: playing
2026-06-18 11:06:57, tokens_remaining: 2125, call: scores, phase: playing
2026-06-18 11:06:57, tokens_remaining: 2123, call: scores, phase: playing
2026-06-18 11:06:57, tokens_remaining: 2123, call: scores, phase: playing
2026-06-18 11:06:58, tokens_remaining: 2123, call: scores, phase: playing
2026-06-18 11:06:58, tokens_remaining: 2123, call: scores, phase: playing
2026-06-18 11:06:58, tokens_remaining: 2123, call: scores, phase: playing
2026-06-18 11:06:58, tokens_remaining: 2123, call: scores, phase: playing
2026-06-18 11:06:58, tokens_remaining: 2123, call: scores, phase: playing
2026-06-18 11:06:59, tokens_remaining: 2122, call: events, phase: playing
2026-06-18 11:06:59, tokens_remaining: 2121, call: scores, phase: playing
2026-06-18 11:06:59, tokens_remaining: 2121, call: scores, phase: playing
2026-06-18 11:06:59, tokens_remaining: 2121, call: scores, phase: playing
2026-06-18 11:06:59, tokens_remaining: 2121, call: scores, phase: playing
2026-06-18 11:07:00, tokens_remaining: 2121, call: scores, phase: playing
2026-06-18 11:07:00, tokens_remaining: 2121, call: scores, phase: playing
2026-06-18 11:07:00, tokens_remaining: 2121, call: scores, phase: playing
2026-06-18 11:07:00, tokens_remaining: 2120, call: scores, phase: playing
2026-06-18 11:07:00, tokens_remaining: 2120, call: scores, phase: playing
2026-06-18 11:07:01, tokens_remaining: 2119, call: events, phase: playing
2026-06-18 11:07:01, tokens_remaining: 2120, call: scores, phase: playing
2026-06-18 11:07:01, tokens_remaining: 2120, call: scores, phase: playing
2026-06-18 11:07:02, tokens_remaining: 2118, call: scores, phase: playing
2026-06-18 11:07:02, tokens_remaining: 2118, call: scores, phase: playing
2026-06-18 11:07:02, tokens_remaining: 2118, call: scores, phase: playing
2026-06-18 11:07:02, tokens_remaining: 2118, call: scores, phase: playing
2026-06-18 11:07:02, tokens_remaining: 2118, call: scores, phase: playing
2026-06-18 11:07:02, tokens_remaining: 2118, call: scores, phase: playing
2026-06-18 11:07:02, tokens_remaining: 2118, call: scores, phase: playing
2026-06-18 11:07:03, tokens_remaining: 2117, call: events, phase: playing
2026-06-18 11:07:03, tokens_remaining: 2116, call: scores, phase: playing
2026-06-18 11:07:03, tokens_remaining: 2116, call: scores, phase: playing
2026-06-18 11:07:03, tokens_remaining: 2116, call: scores, phase: playing
2026-06-18 11:07:04, tokens_remaining: 2116, call: scores, phase: playing
